module	arm	gene	rank	direction	source_dataset_or_table	selection_rule	scoring_rule	source_script	source_script_sha256	version_status	source_sha256
adenomyosis_consensus	down	RAB15	4	down	analysis/04_adenomyosis/round4_deep/tables/consensus_adenomyosis_signature.csv	round4 consensus_down column	row-wise z-score; mean(intersect(up, expression rows)) - mean(intersect(down, expression rows)); missing genes excluded	scripts/historical/implantation_failure_atlas_final_isolated.R	c70259c085c93161551cec46dc255e9041e02dce8257570ac544284721685a78	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
adenomyosis_consensus	down	SPAG6	5	down	analysis/04_adenomyosis/round4_deep/tables/consensus_adenomyosis_signature.csv	round4 consensus_down column	row-wise z-score; mean(intersect(up, expression rows)) - mean(intersect(down, expression rows)); missing genes excluded	scripts/historical/implantation_failure_atlas_final_isolated.R	c70259c085c93161551cec46dc255e9041e02dce8257570ac544284721685a78	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
adenomyosis_consensus	down	ADCY3	6	down	analysis/04_adenomyosis/round4_deep/tables/consensus_adenomyosis_signature.csv	round4 consensus_down column	row-wise z-score; mean(intersect(up, expression rows)) - mean(intersect(down, expression rows)); missing genes excluded	scripts/historical/implantation_failure_atlas_final_isolated.R	c70259c085c93161551cec46dc255e9041e02dce8257570ac544284721685a78	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
adenomyosis_consensus	down	GATA2-AS1	7	down	analysis/04_adenomyosis/round4_deep/tables/consensus_adenomyosis_signature.csv	round4 consensus_down column	row-wise z-score; mean(intersect(up, expression rows)) - mean(intersect(down, expression rows)); missing genes excluded	scripts/historical/implantation_failure_atlas_final_isolated.R	c70259c085c93161551cec46dc255e9041e02dce8257570ac544284721685a78	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
adenomyosis_consensus	down	CENPO	8	down	analysis/04_adenomyosis/round4_deep/tables/consensus_adenomyosis_signature.csv	round4 consensus_down column	row-wise z-score; mean(intersect(up, expression rows)) - mean(intersect(down, expression rows)); missing genes excluded	scripts/historical/implantation_failure_atlas_final_isolated.R	c70259c085c93161551cec46dc255e9041e02dce8257570ac544284721685a78	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
adenomyosis_consensus	down	GMNN	9	down	analysis/04_adenomyosis/round4_deep/tables/consensus_adenomyosis_signature.csv	round4 consensus_down column	row-wise z-score; mean(intersect(up, expression rows)) - mean(intersect(down, expression rows)); missing genes excluded	scripts/historical/implantation_failure_atlas_final_isolated.R	c70259c085c93161551cec46dc255e9041e02dce8257570ac544284721685a78	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
adenomyosis_consensus	down	SYBU	10	down	analysis/04_adenomyosis/round4_deep/tables/consensus_adenomyosis_signature.csv	round4 consensus_down column	row-wise z-score; mean(intersect(up, expression rows)) - mean(intersect(down, expression rows)); missing genes excluded	scripts/historical/implantation_failure_atlas_final_isolated.R	c70259c085c93161551cec46dc255e9041e02dce8257570ac544284721685a78	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
adenomyosis_consensus	down	TRDMT1	11	down	analysis/04_adenomyosis/round4_deep/tables/consensus_adenomyosis_signature.csv	round4 consensus_down column	row-wise z-score; mean(intersect(up, expression rows)) - mean(intersect(down, expression rows)); missing genes excluded	scripts/historical/implantation_failure_atlas_final_isolated.R	c70259c085c93161551cec46dc255e9041e02dce8257570ac544284721685a78	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
adenomyosis_consensus	down	ITPR2	12	down	analysis/04_adenomyosis/round4_deep/tables/consensus_adenomyosis_signature.csv	round4 consensus_down column	row-wise z-score; mean(intersect(up, expression rows)) - mean(intersect(down, expression rows)); missing genes excluded	scripts/historical/implantation_failure_atlas_final_isolated.R	c70259c085c93161551cec46dc255e9041e02dce8257570ac544284721685a78	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
adenomyosis_consensus	down	FIGNL1	13	down	analysis/04_adenomyosis/round4_deep/tables/consensus_adenomyosis_signature.csv	round4 consensus_down column	row-wise z-score; mean(intersect(up, expression rows)) - mean(intersect(down, expression rows)); missing genes excluded	scripts/historical/implantation_failure_atlas_final_isolated.R	c70259c085c93161551cec46dc255e9041e02dce8257570ac544284721685a78	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
adenomyosis_consensus	down	CDC7	14	down	analysis/04_adenomyosis/round4_deep/tables/consensus_adenomyosis_signature.csv	round4 consensus_down column	row-wise z-score; mean(intersect(up, expression rows)) - mean(intersect(down, expression rows)); missing genes excluded	scripts/historical/implantation_failure_atlas_final_isolated.R	c70259c085c93161551cec46dc255e9041e02dce8257570ac544284721685a78	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
adenomyosis_consensus	down	SOX5	15	down	analysis/04_adenomyosis/round4_deep/tables/consensus_adenomyosis_signature.csv	round4 consensus_down column	row-wise z-score; mean(intersect(up, expression rows)) - mean(intersect(down, expression rows)); missing genes excluded	scripts/historical/implantation_failure_atlas_final_isolated.R	c70259c085c93161551cec46dc255e9041e02dce8257570ac544284721685a78	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
adenomyosis_consensus	down	FGFR2	16	down	analysis/04_adenomyosis/round4_deep/tables/consensus_adenomyosis_signature.csv	round4 consensus_down column	row-wise z-score; mean(intersect(up, expression rows)) - mean(intersect(down, expression rows)); missing genes excluded	scripts/historical/implantation_failure_atlas_final_isolated.R	c70259c085c93161551cec46dc255e9041e02dce8257570ac544284721685a78	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
adenomyosis_consensus	down	LARS2	17	down	analysis/04_adenomyosis/round4_deep/tables/consensus_adenomyosis_signature.csv	round4 consensus_down column	row-wise z-score; mean(intersect(up, expression rows)) - mean(intersect(down, expression rows)); missing genes excluded	scripts/historical/implantation_failure_atlas_final_isolated.R	c70259c085c93161551cec46dc255e9041e02dce8257570ac544284721685a78	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
adenomyosis_consensus	down	FECH	18	down	analysis/04_adenomyosis/round4_deep/tables/consensus_adenomyosis_signature.csv	round4 consensus_down column	row-wise z-score; mean(intersect(up, expression rows)) - mean(intersect(down, expression rows)); missing genes excluded	scripts/historical/implantation_failure_atlas_final_isolated.R	c70259c085c93161551cec46dc255e9041e02dce8257570ac544284721685a78	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
adenomyosis_consensus	down	ATPSCKMT	19	down	analysis/04_adenomyosis/round4_deep/tables/consensus_adenomyosis_signature.csv	round4 consensus_down column	row-wise z-score; mean(intersect(up, expression rows)) - mean(intersect(down, expression rows)); missing genes excluded	scripts/historical/implantation_failure_atlas_final_isolated.R	c70259c085c93161551cec46dc255e9041e02dce8257570ac544284721685a78	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
adenomyosis_consensus	down	TLCD4-RWDD3	20	down	analysis/04_adenomyosis/round4_deep/tables/consensus_adenomyosis_signature.csv	round4 consensus_down column	row-wise z-score; mean(intersect(up, expression rows)) - mean(intersect(down, expression rows)); missing genes excluded	scripts/historical/implantation_failure_atlas_final_isolated.R	c70259c085c93161551cec46dc255e9041e02dce8257570ac544284721685a78	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
adenomyosis_consensus	down	TMEM131	21	down	analysis/04_adenomyosis/round4_deep/tables/consensus_adenomyosis_signature.csv	round4 consensus_down column	row-wise z-score; mean(intersect(up, expression rows)) - mean(intersect(down, expression rows)); missing genes excluded	scripts/historical/implantation_failure_atlas_final_isolated.R	c70259c085c93161551cec46dc255e9041e02dce8257570ac544284721685a78	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
adenomyosis_consensus	down	DDIAS	22	down	analysis/04_adenomyosis/round4_deep/tables/consensus_adenomyosis_signature.csv	round4 consensus_down column	row-wise z-score; mean(intersect(up, expression rows)) - mean(intersect(down, expression rows)); missing genes excluded	scripts/historical/implantation_failure_atlas_final_isolated.R	c70259c085c93161551cec46dc255e9041e02dce8257570ac544284721685a78	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
adenomyosis_consensus	down	USP44	23	down	analysis/04_adenomyosis/round4_deep/tables/consensus_adenomyosis_signature.csv	round4 consensus_down column	row-wise z-score; mean(intersect(up, expression rows)) - mean(intersect(down, expression rows)); missing genes excluded	scripts/historical/implantation_failure_atlas_final_isolated.R	c70259c085c93161551cec46dc255e9041e02dce8257570ac544284721685a78	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
adenomyosis_consensus	down	RFLNB	24	down	analysis/04_adenomyosis/round4_deep/tables/consensus_adenomyosis_signature.csv	round4 consensus_down column	row-wise z-score; mean(intersect(up, expression rows)) - mean(intersect(down, expression rows)); missing genes excluded	scripts/historical/implantation_failure_atlas_final_isolated.R	c70259c085c93161551cec46dc255e9041e02dce8257570ac544284721685a78	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
adenomyosis_consensus	down	NEK1	25	down	analysis/04_adenomyosis/round4_deep/tables/consensus_adenomyosis_signature.csv	round4 consensus_down column	row-wise z-score; mean(intersect(up, expression rows)) - mean(intersect(down, expression rows)); missing genes excluded	scripts/historical/implantation_failure_atlas_final_isolated.R	c70259c085c93161551cec46dc255e9041e02dce8257570ac544284721685a78	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
adenomyosis_consensus	down	NLRP2	26	down	analysis/04_adenomyosis/round4_deep/tables/consensus_adenomyosis_signature.csv	round4 consensus_down column	row-wise z-score; mean(intersect(up, expression rows)) - mean(intersect(down, expression rows)); missing genes excluded	scripts/historical/implantation_failure_atlas_final_isolated.R	c70259c085c93161551cec46dc255e9041e02dce8257570ac544284721685a78	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
adenomyosis_consensus	down	STMN1	27	down	analysis/04_adenomyosis/round4_deep/tables/consensus_adenomyosis_signature.csv	round4 consensus_down column	row-wise z-score; mean(intersect(up, expression rows)) - mean(intersect(down, expression rows)); missing genes excluded	scripts/historical/implantation_failure_atlas_final_isolated.R	c70259c085c93161551cec46dc255e9041e02dce8257570ac544284721685a78	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
adenomyosis_consensus	down	ZNF252P	28	down	analysis/04_adenomyosis/round4_deep/tables/consensus_adenomyosis_signature.csv	round4 consensus_down column	row-wise z-score; mean(intersect(up, expression rows)) - mean(intersect(down, expression rows)); missing genes excluded	scripts/historical/implantation_failure_atlas_final_isolated.R	c70259c085c93161551cec46dc255e9041e02dce8257570ac544284721685a78	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
adenomyosis_consensus	down	REXO5	29	down	analysis/04_adenomyosis/round4_deep/tables/consensus_adenomyosis_signature.csv	round4 consensus_down column	row-wise z-score; mean(intersect(up, expression rows)) - mean(intersect(down, expression rows)); missing genes excluded	scripts/historical/implantation_failure_atlas_final_isolated.R	c70259c085c93161551cec46dc255e9041e02dce8257570ac544284721685a78	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
adenomyosis_consensus	down	CDC6	30	down	analysis/04_adenomyosis/round4_deep/tables/consensus_adenomyosis_signature.csv	round4 consensus_down column	row-wise z-score; mean(intersect(up, expression rows)) - mean(intersect(down, expression rows)); missing genes excluded	scripts/historical/implantation_failure_atlas_final_isolated.R	c70259c085c93161551cec46dc255e9041e02dce8257570ac544284721685a78	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
spatial_program	CXCL_ligands	CXCL1	1	CXCL_ligands	scripts/historical/implantation_failure_atlas_residual_and_niche_extensions.R	explicit program_sets vector	log1p(library-size normalized counts to 10000); mean raw normalized expression	scripts/historical/implantation_failure_atlas_residual_and_niche_extensions_isolated.R	77a267663491a45b23ab869d7ddb281393792e2d3107f0bff4600fbf44ec1cfe	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
spatial_program	CXCL_ligands	CXCL2	2	CXCL_ligands	scripts/historical/implantation_failure_atlas_residual_and_niche_extensions.R	explicit program_sets vector	log1p(library-size normalized counts to 10000); mean raw normalized expression	scripts/historical/implantation_failure_atlas_residual_and_niche_extensions_isolated.R	77a267663491a45b23ab869d7ddb281393792e2d3107f0bff4600fbf44ec1cfe	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
spatial_program	CXCL_ligands	CXCL3	3	CXCL_ligands	scripts/historical/implantation_failure_atlas_residual_and_niche_extensions.R	explicit program_sets vector	log1p(library-size normalized counts to 10000); mean raw normalized expression	scripts/historical/implantation_failure_atlas_residual_and_niche_extensions_isolated.R	77a267663491a45b23ab869d7ddb281393792e2d3107f0bff4600fbf44ec1cfe	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
spatial_program	CXCL_ligands	CXCL8	4	CXCL_ligands	scripts/historical/implantation_failure_atlas_residual_and_niche_extensions.R	explicit program_sets vector	log1p(library-size normalized counts to 10000); mean raw normalized expression	scripts/historical/implantation_failure_atlas_residual_and_niche_extensions_isolated.R	77a267663491a45b23ab869d7ddb281393792e2d3107f0bff4600fbf44ec1cfe	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
spatial_program	CXCL_ligands	CXCL9	5	CXCL_ligands	scripts/historical/implantation_failure_atlas_residual_and_niche_extensions.R	explicit program_sets vector	log1p(library-size normalized counts to 10000); mean raw normalized expression	scripts/historical/implantation_failure_atlas_residual_and_niche_extensions_isolated.R	77a267663491a45b23ab869d7ddb281393792e2d3107f0bff4600fbf44ec1cfe	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
spatial_program	CXCL_ligands	CXCL10	6	CXCL_ligands	scripts/historical/implantation_failure_atlas_residual_and_niche_extensions.R	explicit program_sets vector	log1p(library-size normalized counts to 10000); mean raw normalized expression	scripts/historical/implantation_failure_atlas_residual_and_niche_extensions_isolated.R	77a267663491a45b23ab869d7ddb281393792e2d3107f0bff4600fbf44ec1cfe	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
spatial_program	CXCL_ligands	CXCL11	7	CXCL_ligands	scripts/historical/implantation_failure_atlas_residual_and_niche_extensions.R	explicit program_sets vector	log1p(library-size normalized counts to 10000); mean raw normalized expression	scripts/historical/implantation_failure_atlas_residual_and_niche_extensions_isolated.R	77a267663491a45b23ab869d7ddb281393792e2d3107f0bff4600fbf44ec1cfe	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
spatial_program	CXCL_ligands	CXCL12	8	CXCL_ligands	scripts/historical/implantation_failure_atlas_residual_and_niche_extensions.R	explicit program_sets vector	log1p(library-size normalized counts to 10000); mean raw normalized expression	scripts/historical/implantation_failure_atlas_residual_and_niche_extensions_isolated.R	77a267663491a45b23ab869d7ddb281393792e2d3107f0bff4600fbf44ec1cfe	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
spatial_program	CXCL_ligands	CXCL13	9	CXCL_ligands	scripts/historical/implantation_failure_atlas_residual_and_niche_extensions.R	explicit program_sets vector	log1p(library-size normalized counts to 10000); mean raw normalized expression	scripts/historical/implantation_failure_atlas_residual_and_niche_extensions_isolated.R	77a267663491a45b23ab869d7ddb281393792e2d3107f0bff4600fbf44ec1cfe	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
spatial_program	CXCL_ligands	CXCL14	10	CXCL_ligands	scripts/historical/implantation_failure_atlas_residual_and_niche_extensions.R	explicit program_sets vector	log1p(library-size normalized counts to 10000); mean raw normalized expression	scripts/historical/implantation_failure_atlas_residual_and_niche_extensions_isolated.R	77a267663491a45b23ab869d7ddb281393792e2d3107f0bff4600fbf44ec1cfe	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
spatial_program	CXCL_ligands	CXCL16	11	CXCL_ligands	scripts/historical/implantation_failure_atlas_residual_and_niche_extensions.R	explicit program_sets vector	log1p(library-size normalized counts to 10000); mean raw normalized expression	scripts/historical/implantation_failure_atlas_residual_and_niche_extensions_isolated.R	77a267663491a45b23ab869d7ddb281393792e2d3107f0bff4600fbf44ec1cfe	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
spatial_program	CCL_ligands	CCL2	1	CCL_ligands	scripts/historical/implantation_failure_atlas_residual_and_niche_extensions.R	explicit program_sets vector	log1p(library-size normalized counts to 10000); mean raw normalized expression	scripts/historical/implantation_failure_atlas_residual_and_niche_extensions_isolated.R	77a267663491a45b23ab869d7ddb281393792e2d3107f0bff4600fbf44ec1cfe	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
spatial_program	CCL_ligands	CCL3	2	CCL_ligands	scripts/historical/implantation_failure_atlas_residual_and_niche_extensions.R	explicit program_sets vector	log1p(library-size normalized counts to 10000); mean raw normalized expression	scripts/historical/implantation_failure_atlas_residual_and_niche_extensions_isolated.R	77a267663491a45b23ab869d7ddb281393792e2d3107f0bff4600fbf44ec1cfe	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
spatial_program	CCL_ligands	CCL4	3	CCL_ligands	scripts/historical/implantation_failure_atlas_residual_and_niche_extensions.R	explicit program_sets vector	log1p(library-size normalized counts to 10000); mean raw normalized expression	scripts/historical/implantation_failure_atlas_residual_and_niche_extensions_isolated.R	77a267663491a45b23ab869d7ddb281393792e2d3107f0bff4600fbf44ec1cfe	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
spatial_program	CCL_ligands	CCL5	4	CCL_ligands	scripts/historical/implantation_failure_atlas_residual_and_niche_extensions.R	explicit program_sets vector	log1p(library-size normalized counts to 10000); mean raw normalized expression	scripts/historical/implantation_failure_atlas_residual_and_niche_extensions_isolated.R	77a267663491a45b23ab869d7ddb281393792e2d3107f0bff4600fbf44ec1cfe	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
spatial_program	CCL_ligands	CCL7	5	CCL_ligands	scripts/historical/implantation_failure_atlas_residual_and_niche_extensions.R	explicit program_sets vector	log1p(library-size normalized counts to 10000); mean raw normalized expression	scripts/historical/implantation_failure_atlas_residual_and_niche_extensions_isolated.R	77a267663491a45b23ab869d7ddb281393792e2d3107f0bff4600fbf44ec1cfe	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
spatial_program	CCL_ligands	CCL8	6	CCL_ligands	scripts/historical/implantation_failure_atlas_residual_and_niche_extensions.R	explicit program_sets vector	log1p(library-size normalized counts to 10000); mean raw normalized expression	scripts/historical/implantation_failure_atlas_residual_and_niche_extensions_isolated.R	77a267663491a45b23ab869d7ddb281393792e2d3107f0bff4600fbf44ec1cfe	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
spatial_program	CCL_ligands	CCL19	7	CCL_ligands	scripts/historical/implantation_failure_atlas_residual_and_niche_extensions.R	explicit program_sets vector	log1p(library-size normalized counts to 10000); mean raw normalized expression	scripts/historical/implantation_failure_atlas_residual_and_niche_extensions_isolated.R	77a267663491a45b23ab869d7ddb281393792e2d3107f0bff4600fbf44ec1cfe	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
spatial_program	CCL_ligands	CCL20	8	CCL_ligands	scripts/historical/implantation_failure_atlas_residual_and_niche_extensions.R	explicit program_sets vector	log1p(library-size normalized counts to 10000); mean raw normalized expression	scripts/historical/implantation_failure_atlas_residual_and_niche_extensions_isolated.R	77a267663491a45b23ab869d7ddb281393792e2d3107f0bff4600fbf44ec1cfe	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
spatial_program	CCL_ligands	CCL21	9	CCL_ligands	scripts/historical/implantation_failure_atlas_residual_and_niche_extensions.R	explicit program_sets vector	log1p(library-size normalized counts to 10000); mean raw normalized expression	scripts/historical/implantation_failure_atlas_residual_and_niche_extensions_isolated.R	77a267663491a45b23ab869d7ddb281393792e2d3107f0bff4600fbf44ec1cfe	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
spatial_program	IFN_program	IFIT1	1	IFN_program	scripts/historical/implantation_failure_atlas_residual_and_niche_extensions.R	explicit program_sets vector	log1p(library-size normalized counts to 10000); mean raw normalized expression	scripts/historical/implantation_failure_atlas_residual_and_niche_extensions_isolated.R	77a267663491a45b23ab869d7ddb281393792e2d3107f0bff4600fbf44ec1cfe	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
spatial_program	IFN_program	IFIT2	2	IFN_program	scripts/historical/implantation_failure_atlas_residual_and_niche_extensions.R	explicit program_sets vector	log1p(library-size normalized counts to 10000); mean raw normalized expression	scripts/historical/implantation_failure_atlas_residual_and_niche_extensions_isolated.R	77a267663491a45b23ab869d7ddb281393792e2d3107f0bff4600fbf44ec1cfe	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
spatial_program	IFN_program	IFIT3	3	IFN_program	scripts/historical/implantation_failure_atlas_residual_and_niche_extensions.R	explicit program_sets vector	log1p(library-size normalized counts to 10000); mean raw normalized expression	scripts/historical/implantation_failure_atlas_residual_and_niche_extensions_isolated.R	77a267663491a45b23ab869d7ddb281393792e2d3107f0bff4600fbf44ec1cfe	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
spatial_program	IFN_program	ISG15	4	IFN_program	scripts/historical/implantation_failure_atlas_residual_and_niche_extensions.R	explicit program_sets vector	log1p(library-size normalized counts to 10000); mean raw normalized expression	scripts/historical/implantation_failure_atlas_residual_and_niche_extensions_isolated.R	77a267663491a45b23ab869d7ddb281393792e2d3107f0bff4600fbf44ec1cfe	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
spatial_program	IFN_program	MX1	5	IFN_program	scripts/historical/implantation_failure_atlas_residual_and_niche_extensions.R	explicit program_sets vector	log1p(library-size normalized counts to 10000); mean raw normalized expression	scripts/historical/implantation_failure_atlas_residual_and_niche_extensions_isolated.R	77a267663491a45b23ab869d7ddb281393792e2d3107f0bff4600fbf44ec1cfe	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
spatial_program	IFN_program	STAT1	6	IFN_program	scripts/historical/implantation_failure_atlas_residual_and_niche_extensions.R	explicit program_sets vector	log1p(library-size normalized counts to 10000); mean raw normalized expression	scripts/historical/implantation_failure_atlas_residual_and_niche_extensions_isolated.R	77a267663491a45b23ab869d7ddb281393792e2d3107f0bff4600fbf44ec1cfe	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
spatial_program	IFN_program	IRF7	7	IFN_program	scripts/historical/implantation_failure_atlas_residual_and_niche_extensions.R	explicit program_sets vector	log1p(library-size normalized counts to 10000); mean raw normalized expression	scripts/historical/implantation_failure_atlas_residual_and_niche_extensions_isolated.R	77a267663491a45b23ab869d7ddb281393792e2d3107f0bff4600fbf44ec1cfe	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
spatial_program	IFN_program	CXCL10	8	IFN_program	scripts/historical/implantation_failure_atlas_residual_and_niche_extensions.R	explicit program_sets vector	log1p(library-size normalized counts to 10000); mean raw normalized expression	scripts/historical/implantation_failure_atlas_residual_and_niche_extensions_isolated.R	77a267663491a45b23ab869d7ddb281393792e2d3107f0bff4600fbf44ec1cfe	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
spatial_program	IFN_program	CXCL11	9	IFN_program	scripts/historical/implantation_failure_atlas_residual_and_niche_extensions.R	explicit program_sets vector	log1p(library-size normalized counts to 10000); mean raw normalized expression	scripts/historical/implantation_failure_atlas_residual_and_niche_extensions_isolated.R	77a267663491a45b23ab869d7ddb281393792e2d3107f0bff4600fbf44ec1cfe	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
spatial_program	IFN_program	GBP1	10	IFN_program	scripts/historical/implantation_failure_atlas_residual_and_niche_extensions.R	explicit program_sets vector	log1p(library-size normalized counts to 10000); mean raw normalized expression	scripts/historical/implantation_failure_atlas_residual_and_niche_extensions_isolated.R	77a267663491a45b23ab869d7ddb281393792e2d3107f0bff4600fbf44ec1cfe	Recovered and version-matched historical membership	e1cd1d6020cc9697bc3be6765f4f6ebd0a6bba5467c5afc25bd4b10fb4bca83f
